Compas,Pitch,Roll,AccX,AccY,AccZ,Timer2,temps,Comportement
2978,34,8,-864,3008,25808,33337,83.8346795,D_S_TI
2978,32,8,800,4816,29424,33338,83.848683,D_S_TI
2976,32,8,2272,7152,29328,33339,83.8626865,D_S_TI
2981,31,8,3824,10976,24112,33340,83.87669,D_S_TI
2999,31,8,4896,13120,19248,33341,83.8906935,D_S_TI
3008,31,8,7072,11344,11312,33342,83.904697,D_S_TI
3015,30,9,7568,8432,11728,33343,83.9187005,D_S_TI
3018,29,9,7360,6880,13392,33344,83.932704,D_S_TI
3021,29,9,5584,8384,14960,33345,83.9467075,D_S_TI
3026,29,9,5568,8448,15824,33346,83.960711,D_S_TI
3066,35,9,1760,18720,17040,33361,84.1707635,D_S_TI
3066,35,9,1792,20896,19632,33362,84.184767,D_S_TI
3056,36,8,1616,20336,22880,33363,84.1987705,D_S_TI
3044,35,7,1808,17904,24240,33364,84.212774,D_S_TI
3033,35,7,2512,15472,23104,33365,84.2267775,D_S_TI
3020,34,6,3216,13360,20336,33366,84.240781,D_S_TI
3019,34,7,4544,7008,16992,33367,84.2547845,D_S_TI
3022,34,7,5392,5200,15536,33368,84.268788,D_S_TI
3030,34,7,6016,5184,13168,33369,84.2827915,D_S_TI
3036,34,8,6560,7328,10016,33370,84.296795,D_S_TI
3040,33,9,6800,9232,8400,33371,84.3107985,D_S_TI
3014,42,9,-240,5056,11744,33385,84.5068475,D_S_TI
3004,42,9,1872,7024,15392,33386,84.520851,D_S_TH
2995,42,9,4320,10240,17488,33387,84.5348545,D_S_TH
2987,41,9,6480,15504,17072,33388,84.548858,D_S_TH
2984,41,9,8176,20448,16960,33389,84.5628615,D_S_TH
2990,42,9,9568,23488,16416,33390,84.576865,D_S_TH
2998,42,9,9824,22176,14768,33391,84.5908685,D_S_TH
3006,43,9,8384,19024,14160,33392,84.604872,D_S_TH
3012,43,10,6768,13504,13520,33393,84.6188755,D_S_TH
3018,43,10,5232,8256,13264,33394,84.632879,D_S_TH
3020,42,11,4240,4848,13600,33395,84.6468825,D_S_TH
3003,47,11,5216,12608,15456,33420,84.99697,D_S_TH
3007,46,12,4752,9360,14032,33421,85.0109735,D_S_TH
3007,46,12,4752,9360,14032,33422,85.024977,D_S_TH
3019,46,13,4576,7504,12912,33423,85.0389805,D_S_TI
3025,45,14,6032,5440,11072,33424,85.052984,D_S_TI
3032,45,14,7488,6464,9632,33425,85.0669875,D_S_TI
3042,46,15,8544,10560,7888,33426,85.080991,D_S_TI
3051,47,15,9072,14176,6096,33427,85.0949945,D_S_TI
3057,47,16,8672,16128,4496,33428,85.108998,D_S_TI
3060,48,16,6864,16896,3968,33429,85.1230015,D_S_TI
3055,48,16,4192,15792,4848,33430,85.137005,D_S_TI
3018,43,13,2720,10816,8512,33456,85.501096,D_S_TI
3021,42,13,2592,8256,9664,33457,85.5150995,D_S_TI
3020,42,14,2224,6224,9280,33458,85.529103,D_S_TI
3018,42,14,2112,6032,7824,33459,85.5431065,D_S_TI
3017,42,14,2160,7504,6160,33460,85.55711,D_S_TI
3019,42,14,2512,9392,6160,33461,85.5711135,D_S_TI
3020,43,14,2432,11840,8496,33462,85.585117,D_S_TI
3022,43,13,2000,15344,10576,33463,85.5991205,D_S_TI
3029,45,12,1888,19440,10720,33464,85.613124,D_S_TI
3030,46,12,2832,14592,8928,33465,85.6271275,D_S_TI
3026,46,12,4160,7344,7888,33466,85.641131,D_S_TI
2982,40,12,-1568,12496,12368,33492,86.005222,D_S_TI
2982,40,12,-1568,12496,12368,33493,86.0192255,D_S_TI
2977,40,11,-2016,8480,11776,33494,86.033229,D_S_TI
2970,40,11,-1856,7040,13120,33495,86.0472325,D_S_TI
2956,39,10,-752,8016,15072,33496,86.061236,D_S_TI
2952,38,10,976,8848,20560,33497,86.0752395,D_S_TI
2953,38,10,5808,13552,28032,33498,86.089243,D_S_TI
2959,38,11,9152,16448,25984,33499,86.1032465,D_S_TI
2967,37,11,11632,18352,21936,33500,86.11725,D_S_TI
2979,37,11,12688,18768,17392,33501,86.1312535,D_S_TI
2991,37,12,12096,17808,14000,33502,86.145257,D_S_TI
2992,37,12,5680,16832,16976,33527,86.4953445,D_S_TI
2996,36,12,4832,12176,16128,33528,86.509348,D_S_TI
3004,37,12,4832,12176,16128,33529,86.5233515,D_S_TI
3012,37,13,4912,5968,15824,33530,86.537355,D_S_TI
3014,36,13,5376,4608,14832,33531,86.5513585,D_S_TI
3017,35,14,5360,4592,13296,33532,86.565362,D_S_TI
3021,35,15,5392,5008,11712,33533,86.5793655,D_S_TI
3028,34,15,5680,5584,9360,33534,86.593369,D_S_TI
3036,34,16,5600,6416,7648,33535,86.6073725,D_S_TI
3045,35,16,6288,8864,8032,33536,86.621376,D_S_TI
3071,36,18,7504,10624,6192,33537,86.6353795,D_S_TI
2974,32,20,5312,4432,7808,33562,86.985467,D_S_TI
2973,32,21,5120,5312,7376,33563,86.9994705,D_S_TI
2974,32,21,4816,6736,6176,33564,87.013474,D_S_TI
2975,32,22,4496,9056,5168,33565,87.0274775,D_S_TI
2975,32,23,4416,10160,4624,33566,87.041481,D_S_TI
2968,32,23,3840,9216,5600,33567,87.0554845,D_S_TI
2958,32,23,3104,8912,5488,33568,87.069488,D_S_TI
2951,32,23,2608,8848,6080,33569,87.0834915,D_S_TI
2934,33,23,1536,9120,8464,33570,87.097495,D_S_TI
2923,34,22,992,14032,19472,33571,87.1114985,D_S_TI
2913,34,22,4752,16832,20352,33572,87.125502,D_S_TI
2589,32,21,928,6224,11152,33597,87.4755895,D_S_TI
2589,32,21,928,6224,11152,33598,87.489593,D_S_TI
2581,33,21,384,6848,10800,33599,87.5035965,D_S_TI
2574,34,20,-208,8032,11008,33600,87.5176,D_S_TI
2564,34,19,-464,8144,13328,33601,87.5316035,D_S_TI
2553,34,19,288,7936,17376,33602,87.545607,D_S_TI
2530,34,18,1920,9376,17664,33603,87.5596105,D_S_TI
2520,34,17,2512,13536,15696,33604,87.573614,D_S_TI
2510,34,17,3312,15728,15440,33605,87.5876175,D_S_TI
2501,34,17,4304,16208,14080,33606,87.601621,D_S_TI
2493,34,17,4816,15152,13536,33607,87.6156245,D_S_TI
2311,43,10,-128,12656,11072,33632,87.965712,D_S_TI
2305,43,10,-128,12656,11072,33633,87.9797155,D_S_TI
2305,43,10,-336,13120,11040,33634,87.993719,D_S_TI
2294,44,9,-144,12928,11344,33635,88.0077225,D_S_TI
2289,44,9,432,12896,10976,33636,88.021726,D_S_TI
2285,45,9,944,13184,10656,33637,88.0357295,D_S_TI
2282,45,9,1440,13488,10288,33638,88.049733,D_S_TI
2278,46,9,1712,13168,9760,33639,88.0637365,D_S_TI
2274,46,9,1664,13264,9488,33640,88.07774,D_S_TI
2272,46,9,1152,13248,9456,33641,88.0917435,D_S_TI
2270,47,9,816,12960,9776,33642,88.105747,D_S_TI
2171,54,4,1648,14080,10144,33667,88.4558345,D_S_TH
2170,54,4,1520,14464,10240,33668,88.469838,D_S_TH
2170,54,4,1344,14624,10224,33669,88.4838415,D_S_TH
2170,54,4,1296,14592,10000,33670,88.497845,D_S_TH
2170,54,4,1104,14144,10208,33671,88.5118485,D_S_TH
2170,55,4,864,13776,10080,33672,88.525852,D_S_TH
2170,55,4,688,13824,10064,33673,88.5398555,D_S_TH
2170,55,4,704,14176,9792,33674,88.553859,D_S_TH
2171,55,4,928,14224,9680,33675,88.5678625,D_S_TH
2173,55,5,1104,14224,10032,33676,88.581866,D_S_TH
2173,55,5,1344,14320,9776,33677,88.5958695,D_S_TH
2190,55,5,832,13936,10624,33702,88.945957,D_S_TI
2190,55,5,1824,12944,10064,33703,88.9599605,D_S_TI
2193,55,6,6240,12560,6096,33704,88.973964,D_S_TI
2195,55,6,1856,13680,6224,33705,88.9879675,D_S_TI
2194,55,6,-3312,12240,13216,33706,89.001971,D_S_TI
2191,55,5,-3664,12304,13472,33707,89.0159745,D_S_TI
2190,55,5,-1120,12912,11120,33708,89.029978,D_S_TI
2192,55,5,1360,14144,9248,33709,89.0439815,D_S_TI
2193,55,5,1712,14560,9632,33710,89.057985,D_S_TI
2194,55,5,960,14064,9648,33711,89.0719885,D_S_TI
2195,55,5,1104,13632,9056,33712,89.085992,D_S_TI
2143,45,12,3024,6080,16400,33737,89.4360795,D_S_TI
2143,45,12,3024,6080,16400,33738,89.450083,D_S_TI
2134,44,12,2160,5776,16880,33739,89.4640865,D_S_TI
2124,43,12,1104,6208,18096,33740,89.47809,D_S_TI
2113,42,12,-128,6912,19072,33741,89.4920935,D_S_TI
2093,41,11,-1152,7888,18944,33742,89.506097,D_S_TI
2084,40,11,-1440,9040,17808,33743,89.5201005,D_S_TI
2074,40,10,-944,8448,17328,33744,89.534104,D_S_TI
2062,39,10,-336,7600,17168,33745,89.5481075,D_S_TI
2051,38,10,224,6912,16112,33746,89.562111,D_S_TI
2039,38,11,192,6672,15504,33747,89.5761145,D_S_TI
1711,28,3,-304,10368,15104,33772,89.926202,D_S_TI
1704,28,2,-976,11248,15760,33773,89.9402055,D_S_TI
1698,28,2,-976,11248,15760,33774,89.954209,D_S_TI
1692,28,1,-1216,11472,16224,33775,89.9682125,D_S_TI
1685,29,1,-192,9952,14864,33776,89.982216,D_S_TI
1679,29,1,-16,8800,15008,33777,89.9962195,D_S_TI
1673,29,1,-16,8160,14704,33778,90.010223,D_S_TI
1667,29,0,-112,7920,14832,33779,90.0242265,D_S_TI
1660,29,0,-544,8544,14656,33780,90.03823,D_S_TI
1653,30,0,-976,8960,14928,33781,90.0522335,D_S_TI
1647,30,0,-1264,8880,15344,33782,90.066237,D_S_TI
1541,32,0,-1088,10864,15536,33808,90.430328,D_S_TI
1539,33,0,-768,11504,15184,33809,90.4443315,D_S_TI
1537,33,0,-208,11136,15024,33810,90.458335,D_S_TI
1535,33,0,1200,9584,13904,33811,90.4723385,D_S_TI
1533,33,0,224,9488,12624,33812,90.486342,D_S_TI
1532,33,0,-1648,9840,15520,33813,90.5003455,D_S_TI
1532,33,0,-2336,10048,15392,33814,90.514349,D_S_TI
1529,33,0,-1760,10576,14176,33815,90.5283525,D_S_TI
1527,33,0,1008,10448,14064,33816,90.542356,D_S_TI
1526,33,0,-2112,9584,15808,33817,90.5563595,D_S_TI
1526,33,0,-3328,8160,16880,33818,90.570363,D_S_TI
1498,35,0,-864,9552,14304,33845,90.9484575,D_S_TI
1498,35,0,-864,9552,14304,33846,90.962461,D_S_TI
1498,35,0,-656,9568,14384,33847,90.9764645,D_S_TI
1499,35,0,-512,9584,14400,33848,90.990468,D_S_TI
1500,35,0,-720,9904,14544,33849,91.0044715,D_S_TI
1501,35,0,-896,9904,14416,33850,91.018475,D_S_TI
1502,35,0,-624,10656,14576,33851,91.0324785,D_S_TI
1502,35,0,-736,12672,15264,33852,91.046482,D_S_TI
1502,35,0,-848,11776,17088,33853,91.0604855,D_S_TI
1502,35,0,-928,11328,16464,33854,91.074489,D_S_TI
1502,35,0,-384,12288,16752,33855,91.0884925,D_S_TI
1681,34,-3,3456,10192,13760,33880,91.43858,D_S_TI
1692,34,-2,3584,11088,11728,33881,91.4525835,D_S_TI
1705,34,-2,3392,11904,13888,33882,91.466587,D_S_TI
1717,34,-2,3088,13312,16320,33883,91.4805905,D_S_TI
1729,34,-2,2976,13664,17472,33884,91.494594,D_S_TI
1742,34,-1,1872,14016,16672,33885,91.5085975,D_S_TI
1754,35,-1,1712,14144,13776,33886,91.522601,D_S_TI
1766,35,-1,3440,11328,11344,33887,91.5366045,D_S_TI
1766,35,0,4176,9856,11360,33888,91.550608,D_S_TI
1804,35,0,4672,9472,12032,33889,91.5646115,D_S_TI
1817,35,0,3920,11232,12848,33890,91.578615,D_S_TI
2149,42,10,1824,11552,11664,33915,91.9287025,D_S_TI
2149,42,10,1632,11328,11936,33916,91.942706,D_S_TI
2154,43,10,1456,11296,11936,33917,91.9567095,D_S_TI
2159,43,10,1248,11472,12352,33918,91.970713,D_S_TI
2163,43,10,1264,11728,12528,33919,91.9847165,D_S_TI
2168,44,10,1280,11952,12304,33920,91.99872,D_S_TI
2171,44,10,1440,12112,12000,33921,92.0127235,D_S_TI
2175,44,9,1360,12112,12112,33922,92.026727,D_S_TI
2176,44,9,1232,11728,12544,33923,92.0407305,D_S_TI
2178,44,9,1312,11472,12560,33924,92.054734,D_S_TI
2179,44,9,1344,11328,12624,33925,92.0687375,D_S_TI
2164,44,6,656,11600,12496,33950,92.418825,D_S_TI
2164,44,6,656,11600,12496,33951,92.4328285,D_S_TI
2163,44,6,592,11872,12368,33952,92.446832,D_S_TI
2163,44,6,560,11904,12432,33953,92.4608355,D_S_TI
2162,44,6,768,11952,12240,33954,92.474839,D_S_TI
2161,44,5,976,12144,12112,33955,92.4888425,D_S_TI
2161,44,5,1184,11856,12176,33956,92.502846,D_S_TI
2161,44,5,1328,11584,12352,33957,92.5168495,D_S_TI
2160,44,5,1376,11488,12208,33958,92.530853,D_S_TI
2160,44,5,1488,11712,12224,33959,92.5448565,D_S_TI
2160,44,6,1712,11712,12240,33960,92.55886,D_S_TI
2155,45,5,832,11584,12368,33985,92.9089475,D_S_TI
2155,45,5,848,11760,12368,33986,92.922951,D_S_TI
2155,45,5,848,11760,12368,33987,92.9369545,D_S_TI
2155,45,5,848,11760,12272,33988,92.950958,D_S_TI
2154,45,5,1056,11600,12336,33989,92.9649615,D_S_TI
2154,45,5,1184,11504,12544,33990,92.978965,D_S_TI
2154,45,5,1344,11792,12432,33991,92.9929685,D_S_TI
2154,45,5,1488,11920,12368,33992,93.006972,D_S_TI
2154,45,6,1680,11840,12224,33993,93.0209755,D_S_TI
2154,45,6,1776,11712,12352,33994,93.034979,D_S_TI
2154,44,6,1792,11520,12112,33995,93.0489825,D_S_TI
2153,45,5,448,10704,12928,34009,93.2450315,D_S_TI
2152,45,5,448,10704,12928,34010,93.259035,D_S_TI
2152,45,5,1744,11808,12272,34011,93.2730385,D_S_TI
2153,45,5,2592,12960,11792,34012,93.287042,D_S_TI
2152,45,5,1840,11872,12176,34013,93.3010455,D_S_TI
2153,45,5,1904,11824,11760,34014,93.315049,D_S_TI
2154,45,6,3792,11024,10064,34015,93.3290525,D_S_TI
2156,45,6,3008,14208,7552,34016,93.343056,D_S_TI
2155,45,6,-528,11360,13712,34017,93.3570595,D_S_TI
2154,45,6,-2000,8960,14608,34018,93.371063,D_S_TI
2152,45,5,-2064,9568,14144,34019,93.3850665,D_S_TI
2153,44,5,896,13632,13776,34045,93.7491575,D_S_TI
2153,44,5,-800,15552,13024,34045,93.7491575,D_S_TI
2153,44,5,-368,13024,13024,34046,93.763161,D_S_TI
2153,44,5,1280,10384,11376,34047,93.7771645,D_S_TI
2153,44,5,2496,9408,10784,34048,93.791168,D_S_TI
2152,44,6,2944,9536,11008,34049,93.8051715,D_S_TI
2153,44,6,2752,10304,11088,34050,93.819175,D_S_TI
2153,44,6,2080,11584,11344,34051,93.8331785,D_S_TI
2152,44,6,1600,11568,12096,34052,93.847182,D_S_TI
2153,44,6,1264,11664,12560,34053,93.8611855,D_S_TI
2153,44,6,896,12960,12304,34054,93.875189,D_S_TI
2157,44,5,1424,11728,12096,34079,94.2252765,D_S_TI
2159,45,5,1472,11728,12000,34080,94.23928,D_S_TI
2159,45,5,1504,11840,11888,34081,94.2532835,D_S_TI
2160,45,6,1552,12096,12000,34082,94.267287,D_S_TI
2159,45,6,1456,12224,12016,34083,94.2812905,D_S_TI
2159,45,6,1264,12432,11952,34084,94.295294,D_S_TI
2159,45,6,1184,12048,11952,34085,94.3092975,D_S_TI
2157,44,6,928,11600,12240,34086,94.323301,D_S_TI
2158,44,6,576,11584,12288,34087,94.3373045,D_S_TI
2157,44,6,464,11776,12544,34088,94.351308,D_S_TI
2157,45,6,672,11936,12352,34089,94.3653115,D_S_TI
2157,45,5,784,11248,12176,34114,94.715399,D_S_TI
2158,45,5,784,11248,12176,34115,94.7294025,D_S_TI
2158,45,5,816,11392,12336,34116,94.743406,D_S_TI
2158,45,5,1152,11456,12176,34117,94.7574095,D_S_TI
2157,45,5,1312,11744,11984,34118,94.771413,D_S_TI
2156,45,5,1392,12000,11648,34119,94.7854165,D_S_TI
2157,45,5,1504,11984,11952,34120,94.79942,D_S_TI
2157,45,5,1408,11840,12256,34121,94.8134235,D_S_TI
2156,45,5,1232,11584,12480,34122,94.827427,D_S_TI
2156,45,5,1072,11536,12448,34123,94.8414305,D_S_TI
2155,45,5,1104,11424,12720,34124,94.855434,D_S_TI
2156,45,6,2576,12304,10720,34149,95.2055215,D_S_TI
2158,45,6,2560,12864,9056,34150,95.219525,D_S_TI
2158,45,6,2560,12864,9056,34151,95.2335285,D_S_TI
2158,45,6,-3072,9360,11440,34152,95.247532,D_S_TI
2156,45,5,-6016,7344,13216,34153,95.2615355,D_S_TI
2154,45,5,-8048,9552,15312,34154,95.275539,D_S_TI
2153,45,4,-9424,11856,17024,34155,95.2895425,D_S_TI
2151,44,3,-12272,13840,20816,34156,95.303546,D_S_TI
2150,44,2,-9856,13584,18896,34157,95.3175495,D_S_TI
2150,44,1,-3312,10368,12032,34158,95.331553,D_S_TI
2149,43,1,-160,8864,13632,34159,95.3455565,D_S_TI
2262,42,6,3104,10304,12176,34185,95.7096475,D_S_TH
2266,42,6,2768,10352,12160,34186,95.723651,D_S_TH
2269,42,6,2656,10784,12224,34187,95.7376545,D_S_TH
2272,41,6,2432,11216,12144,34188,95.751658,D_S_TH
2277,41,6,2208,11536,12272,34189,95.7656615,D_S_TH
2280,41,6,1952,12144,12288,34190,95.779665,D_S_TH
2283,41,5,1680,12304,12272,34191,95.7936685,D_S_TH
2291,41,6,1616,12032,11872,34192,95.807672,D_S_TH
2298,41,6,1088,11648,12224,34193,95.8216755,D_S_TH
2304,41,7,864,11472,12832,34194,95.835679,NA
2310,41,8,784,11712,13200,34195,95.8496825,M_M
2338,43,7,1360,11296,12528,34220,96.19977,M_M
2338,43,7,1360,11296,12528,34221,96.2137735,M_M
2338,43,7,1184,11408,12544,34222,96.227777,M_M
2337,43,7,1008,11600,12624,34223,96.2417805,M_M
2337,43,7,1008,11664,12512,34224,96.255784,M_M
2337,43,6,928,11616,12368,34225,96.2697875,M_M
2337,43,6,1040,11584,12560,34226,96.283791,M_M
2337,43,6,1088,11536,12432,34227,96.2977945,M_M
2336,43,6,1184,11360,12608,34228,96.311798,M_M
2335,43,6,1200,11408,12512,34229,96.3258015,M_M
2334,43,6,1344,11664,12624,34230,96.339805,M_M
2332,43,6,752,11968,12720,34255,96.6898925,M_M
2331,43,6,672,11792,12576,34256,96.703896,M_M
2331,43,6,672,11792,12576,34257,96.7178995,M_M
2330,43,6,800,11136,12448,34258,96.731903,M_M
2330,43,6,1072,12208,12880,34259,96.7459065,M_M
2329,43,6,1168,12272,12608,34260,96.75991,M_M
2329,43,6,1136,11216,11984,34261,96.7739135,M_M
2329,43,6,1232,10512,12304,34262,96.787917,M_M
2329,43,6,768,11104,12368,34263,96.8019205,M_M
2328,43,6,-16,11840,13360,34264,96.815924,M_M
2327,43,6,800,11600,13264,34265,96.8299275,M_M
2332,43,6,1488,11024,12464,34290,97.180015,M_M
2332,43,6,1392,11248,12672,34291,97.1940185,M_M
2331,43,6,1392,11744,12608,34292,97.208022,M_M
2332,43,6,1360,12416,12464,34293,97.2220255,M_M
2333,43,6,1440,12608,12208,34294,97.236029,D_S_TI
2333,43,6,1360,12240,12144,34295,97.2500325,D_S_TI
2333,43,6,1376,11584,12304,34296,97.264036,D_S_TI
2333,43,6,1200,11184,12672,34297,97.2780395,D_S_TI
2332,43,6,1184,10976,12672,34298,97.292043,D_S_TI
2332,43,6,1088,11024,12784,34299,97.3060465,D_S_TI
2332,43,6,1152,11200,12704,34300,97.32005,D_S_TI
2329,43,6,1456,11632,12400,34325,97.6701375,D_S_TI
2329,43,6,1616,11440,12352,34326,97.684141,D_S_TI
2328,43,6,1632,11328,12240,34327,97.6981445,D_S_TI
2328,43,6,1600,11168,12496,34328,97.712148,D_S_TI
2328,43,6,1504,11312,12496,34329,97.7261515,D_S_TI
2328,43,6,1456,11520,12448,34330,97.740155,D_S_TI
2328,43,6,1328,11664,12432,34331,97.7541585,D_S_TI
2328,43,6,1360,11696,12720,34332,97.768162,D_S_TI
2327,43,6,1264,11856,12976,34333,97.7821655,D_S_TI
2327,43,6,1184,12176,12784,34334,97.796169,D_S_TI
2327,43,6,1200,12336,12656,34335,97.8101725,D_S_TI
2326,43,6,2176,8384,12128,34360,98.16026,D_S_TI
2326,43,6,2176,8384,12128,34361,98.1742635,D_S_TI
2327,43,6,1696,12208,11936,34362,98.188267,D_S_TI
2329,43,6,1248,14752,12656,34363,98.2022705,D_S_TI
2330,43,6,1104,14320,12944,34364,98.216274,D_S_TI
2330,43,6,1168,12480,12624,34365,98.2302775,D_S_TI
2330,43,6,1104,11920,12880,34366,98.244281,D_S_TI
2330,43,6,1152,11136,12960,34367,98.2582845,D_S_TI
2329,43,6,976,10480,12848,34368,98.272288,D_S_TI
2329,43,6,1008,10224,12992,34369,98.2862915,D_S_TI
2328,43,6,1184,10224,12624,34370,98.300295,D_S_TI
2335,43,7,1344,12256,12528,34395,98.6503825,D_S_TI
2335,43,6,1568,12400,12160,34396,98.664386,D_S_TI
2334,43,7,1568,12400,12160,34397,98.6783895,D_S_TI
2335,43,7,1664,12704,12272,34398,98.692393,D_S_TI
2336,43,7,1744,12112,12608,34399,98.7063965,D_S_TI
2338,43,7,1648,10736,11680,34400,98.7204,D_S_TI
2338,43,7,1232,9760,12672,34401,98.7344035,D_S_TI
2337,43,7,336,10176,12928,34402,98.748407,D_S_TI
2334,43,6,-352,11072,14416,34403,98.7624105,D_S_TI
2332,43,6,608,11520,13488,34404,98.776414,D_S_TI
2332,43,6,1456,12272,12752,34405,98.7904175,D_S_TI
2335,43,6,1456,11728,12704,34430,99.140505,D_S_TI
2334,43,7,1488,11632,12992,34431,99.1545085,D_S_TI
2334,43,7,1424,11776,12848,34432,99.168512,D_S_TI
2334,43,7,1440,11744,12784,34433,99.1825155,D_S_TI
2335,43,7,1488,11712,12528,34434,99.196519,D_S_TI
2334,43,7,1312,11456,12688,34435,99.2105225,D_S_TI
2334,43,7,1280,11440,12672,34436,99.224526,D_S_TI
2333,43,7,1360,11472,12736,34437,99.2385295,D_S_TI
2331,43,7,1440,11392,12784,34438,99.252533,D_S_TI
2331,43,7,1680,11504,12560,34439,99.2665365,D_S_TI
2330,43,7,1680,11504,12640,34440,99.28054,D_S_TI
2333,43,7,1408,11728,12624,34465,99.6306275,D_S_TI
2333,43,7,1408,11728,12624,34466,99.644631,D_S_TI
2332,43,7,1280,11792,12752,34467,99.6586345,D_S_TI
2332,43,7,1168,11824,12800,34468,99.672638,D_S_TI
2332,43,7,1120,11792,12608,34469,99.6866415,D_S_TI
2333,43,7,1104,11840,12688,34470,99.700645,D_S_TI
2333,43,7,1088,11536,12784,34471,99.7146485,D_S_TI
2333,43,7,1248,11376,12624,34472,99.728652,D_S_TI
2333,43,7,1360,11504,12576,34473,99.7426555,D_S_TI
2333,43,7,1456,11840,12304,34474,99.756659,D_S_TI
2334,43,7,1488,11904,12016,34475,99.7706625,D_S_TI
2335,43,7,1136,11376,12496,34501,100.1347535,D_S_TI
2335,43,7,1136,11376,12496,34502,100.148757,D_S_TI
2335,43,7,1440,11520,12464,34503,100.1627605,D_S_TI
2335,43,7,1680,11744,12544,34504,100.176764,D_S_TI
2335,43,7,1664,12016,12192,34505,100.1907675,D_S_TI
2335,43,7,1712,12272,11984,34506,100.204771,D_S_TI
2336,43,7,1696,12048,12032,34507,100.2187745,D_S_TI
2336,43,7,1680,11376,12192,34508,100.232778,D_S_TI
2335,43,7,1424,10944,12352,34509,100.2467815,D_S_TI
2335,43,7,1184,10944,12736,34510,100.260785,D_S_TI
2334,43,7,1056,11216,12672,34511,100.2747885,D_S_TI
2333,43,7,1360,11328,12672,34536,100.624876,D_S_TI
2333,43,7,1408,11328,12336,34537,100.6388795,D_S_TI
2334,43,7,1456,11632,12208,34538,100.652883,D_S_TI
2334,43,7,1440,12096,12096,34539,100.6668865,D_S_TI
2334,43,7,1408,11888,12352,34540,100.68089,D_S_TI
2334,43,7,1104,11376,12640,34541,100.6948935,D_S_TI
2333,43,7,976,11184,12656,34542,100.708897,D_S_TI
2333,43,7,880,11232,12720,34543,100.7229005,D_S_TI
2333,43,7,1024,11280,12672,34544,100.736904,D_S_TI
2333,43,7,1520,11600,12080,34545,100.7509075,D_S_TI
2332,43,7,1632,11616,11952,34546,100.764911,D_S_TI
2332,43,7,1776,11952,11856,34571,101.1149985,D_S_TI
2332,43,7,1776,11952,11856,34572,101.129002,D_S_TI
2332,43,7,1616,11632,12096,34573,101.1430055,D_S_TI
2332,43,7,1296,11344,12528,34574,101.157009,D_S_TI
2332,43,7,1088,11248,12816,34575,101.1710125,D_S_TI
2331,43,7,880,11248,12816,34576,101.185016,D_S_TI
2331,43,7,1040,11168,12624,34577,101.1990195,D_S_TI
2330,43,7,1168,11504,12656,34578,101.213023,D_S_TI
2330,43,6,1168,11472,12880,34579,101.2270265,D_S_TI
2329,43,6,1296,11424,12992,34580,101.24103,D_S_TI
2329,43,7,1504,11136,12800,34581,101.2550335,D_S_TI
2330,43,7,1040,10928,12768,34607,101.6191245,D_S_TH
2330,43,7,976,11040,12656,34607,101.6191245,D_S_TH
2330,43,7,976,11040,12656,34608,101.633128,D_S_TH
2329,43,7,1024,11184,12640,34609,101.6471315,D_S_TH
2328,43,7,1120,11280,12720,34610,101.661135,D_S_TH
2328,43,6,1264,11472,12912,34611,101.6751385,D_S_TH
2327,43,6,1520,11584,12912,34612,101.689142,D_S_TH
2326,43,6,1648,11584,13008,34613,101.7031455,D_S_TH
2326,43,6,1936,11584,12848,34614,101.717149,D_S_TH
2327,43,7,1968,11376,12896,34615,101.7311525,D_S_TH
2327,43,7,1984,11408,12784,34616,101.745156,D_S_TH
2330,43,7,1568,10928,12448,34630,101.941205,D_S_TH
2330,43,7,1712,11232,12208,34631,101.9552085,D_S_TH
2329,43,7,1824,11504,12368,34632,101.969212,D_S_TH
2329,43,7,1808,11760,12416,34633,101.9832155,M_M
2331,43,7,1968,12192,11904,34634,101.997219,M_M
2331,43,7,1792,11440,12240,34635,102.0112225,M_M
